lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
rus,323,метла,mʲɪtɫaˑ,validate
rus,324,лопата,ɫɐpaˑtə,validate
rus,325,совок,sɐvɔˑk,validate
rus,326,вилка,vʲiˑɫkə,validate
rus,327,ложка,ɫɔˑʒkə,validate
rus,328,нож,nɔˑʃ,validate
rus,329,гвоздь,ɡvəztʲ,validate
rus,330,сеть,sʲeˑtʲ,validate
rus,331,крюк,krʲuˑk,validate
rus,332,ручка,ruˑt͡ʃkə,validate
rus,333,замок,zɐmɔˑk,validate
rus,334,картина,kɐrtʲiˑnə,validate
rus,335,фигура,fʲiɡuˑrə,validate
rus,336,кукла,kuˑkɫə,validate
rus,337,мешок,mʲɪʃɔˑk,validate
rus,338,связка,svʲaˑzkə,validate
rus,339,сумка,suˑmkə,validate
rus,340,ведро,vʲɪdrɔˑ,validate
rus,341,крышка,krɨˑʃkə,validate
rus,342,посуда,pɐsuˑdə,validate
rus,343,мешок,mʲɪʃɔˑk,validate
rus,344,чашка,t͡ʃaˑʃkə,validate
rus,345,кастрюля,kɐstrʲuˑlɪ,validate
rus,346,котел,kɐtʲoɫ,validate
rus,347,еда,jɪdaˑ,validate
rus,348,пища,pʲiˑʃʃə,validate
rus,349,блюдо,bluˑdə,validate
rus,349,кушанье,kuˑʃənʲɪ,validate
rus,350,мясо,mʲaˑsə,validate
rus,351,хлеб,xleˑp,validate
rus,352,каша,kaˑʃə,validate
rus,353,хлеб,xleˑp,validate
rus,354,ломоть,ɫɐmɔˑtʲ,validate
rus,355,жир,ʒɨˑr,validate
rus,356,масло,maˑsɫə,validate
rus,357,масло,maˑsɫə,validate
rus,358,соль,sɔˑl,validate
rus,359,суп,suˑp,validate
rus,360,мед,mʲot,validate
rus,361,молоко,məɫɐkɔˑ,validate
rus,362,чай,t͡ʃəj,validate
rus,363,кожа,kɔˑʒə,validate
rus,364,шерсть,ʃərstʲ,validate
rus,365,ткань,tkaˑnʲ,validate
rus,366,игла,jɨɡɫaˑ,validate
rus,367,нитка,nʲiˑtkə,validate
rus,368,пуговица,puˑɡəvʲit͡sə,validate
rus,369,узел,uˑzʲɪɫ,validate
rus,370,краска,kraˑskə,validate
rus,371,одежда,ɐdʲeˑʒdə,validate
rus,372,рубашка,rubaˑʃkə,validate
rus,373,воротник,vərɐtnʲiˑk,validate
rus,374,рукав,rukaˑf,validate
rus,375,брюки,brʲuˑki,validate
rus,376,пояс,pɔˑjəs,validate
rus,377,шапка,ʃaˑpkə,validate
rus,378,ботинок,bɐtʲiˑnək,validate
rus,379,сапог,sɐpɔˑk,validate
rus,380,кольцо,kɐlt͡sɔˑ,validate
rus,381,лента,leˑntə,validate
rus,382,расческа,rɐst͡ʃʲoskə,validate
rus,383,зеркало,zʲeˑrkəɫə,validate
rus,384,ремень,rʲɪmʲeˑnʲ,validate
rus,385,веревка,vʲɪrʲovkə,validate
rus,386,поводок,pəvɐdɔˑk,validate
rus,387,одеяло,ɐdʲɪjaˑɫə,validate
rus,388,подушка,pɐduˑʃkə,validate
rus,389,платок,pɫɐtɔˑk,validate
rus,390,полотенце,pəɫɐtʲeˑnt͡sə,validate
rus,391,сила,sʲiˑɫə,validate
rus,392,крепость,krʲeˑpəstʲ,validate
rus,393,здоровье,zdɐrɔˑvʲɪ,validate
rus,394,болезнь,bɐleˑznʲ,validate
rus,395,боль,bɔˑl,validate
rus,396,рана,raˑnə,validate
rus,397,лихорадка,lixɐraˑdkə,validate
rus,397,температура,tʲɪmpʲɪrɐtuˑrə,validate
rus,398,лекарство,lɪkaˑrstvə,validate
rus,399,мост,mɔˑst,validate
rus,400,колодец,kɐɫɔˑdʲɪt͡s,validate
rus,401,пастбище,paˑstbʲiʃʲːɪ,validate
rus,402,тропа,trɐpaˑ,validate
rus,403,путь,puˑtʲ,validate
rus,403,дорога,dɐrɔˑɡə,validate
rus,404,улица,uˑlit͡sə,validate
rus,404,дорога,dɐrɔˑɡə,validate
rus,405,деревня,dʲɪrʲeˑvnʲɪ,validate
rus,406,город,ɡɔˑrət,validate
rus,407,письмо,pʲisʲmɔˑ,validate
rus,408,книга,knʲiˑɡə,validate
rus,409,буква,buˑkvə,validate
rus,410,газета,ɡɐzʲeˑtə,validate
rus,411,жизнь,ʒɨznʲ,validate
rus,412,смерть,smʲɪrtʲ,validate
rus,413,могила,mɐɡiˑɫə,validate
rus,414,церковь,t͡sɛˑrkəfʲ,validate
rus,415,грех,ɡrʲeˑx,validate
