lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
ekk,436,vaenlane,vɑenlɑnʲe,validate
ekk,437,väevõim,væevɤim,validate
ekk,438,võitlus,vɤitlus,validate
ekk,439,vibu,vib̥u,validate
ekk,440,nool,noːl,validate
ekk,441,püss,pysː,validate
ekk,442,viga,viɡ̥ɑ,validate
ekk,443,vale,vɑlʲe,validate
ekk,444,kahju,kɑhju,validate
ekk,445,häda,hæd̥ɑ,validate
ekk,445,õnnetus,ɤnʲːetus,validate
ekk,446,süü,syː,validate
ekk,447,iga,iɡ̥ɑ,validate
ekk,448,lõpp,lɤpː,validate
ekk,449,aeg,ɑeɡ̥,validate
ekk,450,päev,pæev,validate
ekk,451,hommik,homːik,validate
ekk,452,lõuna,lɤunɑ,validate
ekk,452,keskpäev,keskpæev,validate
ekk,453,õhtu,ɤxtu,validate
ekk,454,öö,œː,validate
ekk,455,nädal,næd̥ɑl,validate
ekk,456,kuu,kuː,validate
ekk,457,aasta,ɑːstɑ,validate
ekk,458,kevad,kevɑd̥,validate
ekk,459,suvi,suvi,validate
ekk,460,sügis,syɡ̥is,validate
ekk,461,talv,tɑlv,validate
ekk,462,jaanuar,jɑːnuɑr,validate
ekk,463,veebruar,veːb̥ruɑr,validate
ekk,464,märts,mærts,validate
ekk,465,aprill,ɑprilː,validate
ekk,466,mai,mɑi,validate
ekk,467,juuni,juːnʲi,validate
ekk,468,juuli,juːlʲi,validate
ekk,469,august,ɑuɡ̥ust,validate
ekk,470,september,sʲeptʲemb̥er,validate
ekk,471,oktoober,oktoːb̥er,validate
ekk,472,november,novemb̥er,validate
ekk,473,detsember,tʲetsʲemb̥er,validate
ekk,474,esmaspäev,esmɑspæev,validate
ekk,475,teisipäev,tʲeisʲipæev,validate
ekk,476,kesknädal,kesknæd̥ɑl,validate
ekk,477,neljapäev,nʲeljɑpæev,validate
ekk,478,reede,reːd̥e,validate
ekk,479,laupäev,lɑupæev,validate
ekk,480,pühapäev,pyhɑpæev,validate
ekk,481,suur,suːr,validate
ekk,482,väike,væike,validate
ekk,482,pisike,pisʲike,validate
ekk,483,pikk,pikː,validate
ekk,484,lühike,lyhike,validate
ekk,485,lai,lɑi,validate
ekk,486,kitsas,kitsɑs,validate
ekk,487,tihe,tʲihe,validate
ekk,488,jäme,jæme,validate
ekk,489,õhuke,ɤhuke,validate
ekk,489,peenike,peːnʲike,validate
ekk,490,peen,peːn,validate
ekk,490,õhuke,ɤhuke,validate
ekk,491,püsiv,pysʲiv,validate
ekk,491,kindel,kind̥el,validate
ekk,492,lame,lɑme,validate
ekk,492,tasane,tɑsɑnʲe,validate
ekk,493,sile,sʲilʲe,validate
ekk,494,kõva,kɤvɑ,validate
ekk,495,pehme,pexme,validate
ekk,496,ümar,ymɑr,validate
ekk,497,torkav,torkɑv,validate
ekk,498,terav,tʲerɑv,validate
ekk,499,nüri,nyri,validate
ekk,500,raske,rɑske,validate
ekk,501,kena,kenɑ,validate
ekk,502,kuum,kuːm,validate
ekk,502,palav,pɑlɑv,validate
ekk,503,soe,soe,validate
ekk,504,külm,kylm,validate
ekk,505,jahe,jɑhe,validate
ekk,506,värske,værske,validate
ekk,507,niiske,nʲiːske,validate
ekk,508,märg,mærɡ̥,validate
ekk,509,kuiv,kuiv,validate
ekk,510,täis,tæis,validate
ekk,511,tühi,tyhi,validate
ekk,512,avatud,ɑvɑtud̥,validate
ekk,512,lahtine,lɑxtʲinʲe,validate
ekk,513,suletud,sulʲetud̥,validate
ekk,514,puhas,puhɑs,validate
ekk,515,räpane,ræpɑnʲe,validate
ekk,515,määrdunud,mæːrd̥unud̥,validate
ekk,516,toores,toːres,validate
ekk,517,küps,kyps,validate
ekk,518,hõrk,hɤrk,validate
ekk,518,maitsev,mɑitsʲev,validate
ekk,519,magus,mɑɡ̥us,validate
ekk,520,mõru,mɤru,validate
ekk,521,hapu,hɑpu,validate
ekk,522,hele,helʲe,validate
ekk,523,pime,pime,validate
ekk,524,must,must,validate
ekk,525,valge,vɑlɡ̥e,validate
ekk,526,punane,punɑnʲe,validate
ekk,527,kollane,kolːɑnʲe,validate
ekk,528,sinine,sʲinʲinʲe,validate
ekk,529,roheline,rohelʲinʲe,validate
ekk,530,hall,hɑlː,validate
ekk,531,kirju,kirju,validate
ekk,531,värviline,værvilʲinʲe,validate
ekk,532,odav,od̥ɑv,validate
ekk,533,kallis,kɑlʲːis,validate
ekk,534,väärtuslik,væːrtuslʲik,validate
ekk,535,pime,pime,validate
ekk,536,kurt,kurt,validate
ekk,537,jõuline,jɤulʲinʲe,validate
ekk,538,tugev,tuɡ̥ev,validate
ekk,539,nõrk,nɤrk,validate
ekk,539,jõuetu,jɤuetu,validate
ekk,540,rasvane,rɑsvɑnʲe,validate
ekk,541,sale,sɑlʲe,validate
ekk,542,kena,kenɑ,validate
ekk,543,tige,tʲiɡ̥e,validate
ekk,544,juhm,juxm,validate
ekk,544,rumal,rumɑl,validate
ekk,545,laisk,lɑisk,validate
ekk,546,virk,virk,validate
ekk,546,hoolas,hoːlɑs,validate
ekk,547,ihne,ixnʲe,validate
ekk,548,tark,tɑrk,validate
